@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
142,'2023/10/21 14:52:55:570',3,416.104187,492.766632,-0.00136,397.888123,432.840912,3.319316,407.155365,374.614349,-0.986868,421.58194,325.766479,-3.867213,427.344208,280.010651,-7.576303,426.212189,384.504181,-26.293736,456.896118,330.55957,-27.744261,469.712402,314.435394,-22.023886,479.71759,306.307434,-17.581345,455.271851,409.752472,-25.948923,494.27179,353.850037,-22.711437,491.640289,350.626709,-8.934581,486.421234,356.326843,-1.052952,480.839386,433.359802,-23.465883,517.809448,377.842438,-18.673599,508.176971,377.630859,-5.535855,498.413483,386.994202,1.153847,502.757019,454.159058,-20.374954,529.827881,406.482239,-14.580722,520.470825,400.760193,-4.80656,510.389465,406.917664,1.380132,3
143,'2023/10/21 14:52:55:572',3,414.408295,493.928436,-0.001358,396.019501,430.390625,4.126565,405.255127,371.776825,1.011944,419.56015,323.087799,-1.108077,425.93045,276.909149,-4.219644,425.12735,382.44458,-21.474688,456.912262,330.824158,-21.764708,470.36026,315.614746,-15.377726,479.609619,307.772949,-10.244089,454.859039,408.126343,-21.347033,493.043152,353.42627,-18.116533,491.190857,349.593872,-4.902252,485.96524,353.979401,3.219557,480.920898,432.221375,-19.184807,517.784912,377.009277,-14.54045,509.500458,376.108673,-2.288918,499.879852,384.663696,4.217543,502.697845,453.227051,-16.316784,531.156372,405.273315,-10.850635,523.428162,398.198456,-1.689458,513.382019,403.273926,4.397615,3
144,'2023/10/21 14:52:56:180',3,415.565155,491.805603,-0.001307,399.125,430.11853,5.293714,408.595734,372.146973,1.79927,422.593445,324.891541,-0.102468,429.712128,279.994049,-2.619473,424.074677,378.543396,-27.032379,456.154419,325.06842,-26.515862,468.596985,312.047302,-19.102203,477.39566,307.444305,-13.713646,452.839203,405.429199,-27.116823,494.233856,348.832855,-21.496002,491.153198,348.772034,-5.871954,484.420166,358.729553,2.21191,478.905914,429.869324,-24.732197,516.934998,374.209717,-17.827366,506.069153,376.788971,-3.394393,494.83075,389.673431,3.228676,501.779144,451.117493,-21.649757,527.95874,402.973694,-13.462692,517.403076,399.194489,-2.66065,506.493408,408.612549,3.361067,3
145,'2023/10/21 14:52:56:181',3,416.386932,491.556763,-0.001332,398.999176,429.8909,4.114934,408.257629,370.996399,0.312968,422.901276,322.148224,-1.992108,429.850677,276.065521,-4.938113,428.187225,381.13858,-25.109188,460.460907,328.199371,-25.754396,471.014404,312.824005,-19.540251,478.119385,305.964844,-14.869864,456.884521,406.685059,-24.973011,496.444366,350.865112,-21.496037,492.874237,347.494812,-7.867462,486.471344,353.250336,-0.309214,481.718933,430.546753,-22.599588,518.309753,374.901184,-17.212126,507.641052,374.517578,-3.759726,496.844604,383.78952,2.858058,502.521149,451.648621,-19.606976,528.558838,403.108948,-13.193713,518.32782,397.215637,-3.337198,507.715851,403.543762,2.532748,3
146,'2023/10/21 14:52:56:834',3,417.327393,490.108917,-0.001256,400.068451,431.296783,5.021259,408.672455,372.511536,0.824185,422.788513,323.664276,-1.753235,429.385132,279.06192,-4.73449,424.421906,381.337524,-26.95064,459.866333,325.106812,-26.594299,469.787354,311.425781,-19.019676,476.644836,306.251831,-13.893572,452.526642,407.078339,-27.507179,495.325195,347.740936,-23.320894,490.943237,346.648407,-8.136868,484.336548,355.119019,-0.203332,477.979065,430.96347,-25.699541,517.900879,372.357178,-19.838327,506.435333,374.94339,-5.455316,495.405853,387.435822,1.158557,500.184906,452.267273,-23.226734,528.164734,401.580841,-16.364859,517.112671,397.806946,-6.289088,506.389069,407.268829,-1.040193,3
147,'2023/10/21 14:52:56:835',3,415.169495,488.44635,-0.001378,398.457062,428.744049,4.968408,406.471466,372.863556,2.406126,420.971008,325.632111,0.827034,427.451233,284.549957,-1.224689,425.621033,377.721497,-19.992661,455.346436,321.086121,-21.546171,466.77713,302.564575,-16.677067,474.464172,292.765289,-12.934467,454.534271,400.365356,-20.191917,493.316284,345.773407,-17.599407,488.923096,343.595276,-4.776407,481.218445,348.813629,2.995549,479.885284,422.669586,-18.533548,517.939331,369.076904,-14.391578,508.078003,369.052246,-2.098918,496.696564,377.204773,4.462936,500.945862,442.918579,-16.174999,530.862793,397.017517,-11.337581,522.105164,391.085358,-2.728122,510.884338,395.87265,2.666709,3
148,'2023/10/21 14:52:57:486',3,416.755951,486.161224,-0.001133,400.407806,428.440216,5.475841,406.71637,373.663483,2.755469,418.746155,327.125336,0.627996,423.782013,286.159607,-2.151346,421.338226,380.109375,-19.341751,452.898529,328.209351,-21.850096,464.775848,311.747437,-17.522514,473.03244,301.65274,-13.770689,449.398926,402.79422,-20.132772,490.421722,350.154724,-19.309294,490.998077,344.819458,-7.046136,486.510193,346.88559,1.393024,474.9151,424.692383,-19.118952,516.414673,371.519989,-16.923294,511.413116,368.467773,-5.405246,502.318237,374.250671,1.526717,496.720459,444.065277,-17.193382,530.025146,398.509521,-13.826116,525.598267,389.642548,-5.64393,516.728455,392.229858,0.057547,3
149,'2023/10/21 14:52:57:487',3,418.007263,488.933533,-0.001216,402.813995,427.730682,4.275994,412.693176,369.462463,0.225088,426.93158,321.340027,-2.066168,434.049835,274.56131,-4.940133,433.492249,377.044647,-26.111916,461.882813,326.138947,-24.907267,470.180786,315.628418,-17.889086,476.382263,312.59317,-13.427929,461.223053,402.983978,-26.013887,498.608521,350.923431,-20.711477,493.864227,352.272064,-6.905383,487.603729,361.363098,-0.684866,485.422424,427.597229,-23.498531,519.69281,375.746735,-16.565332,508.151855,379.640198,-3.703454,497.86972,392.089691,1.260075,505.994781,449.736389,-20.420053,529.785339,403.984406,-12.488906,518.85791,401.385406,-3.031661,508.976501,410.847961,1.413366,3
150,'2023/10/21 14:52:58:110',3,416.086548,490.381775,-0.001366,402.794464,428.451447,4.94374,415.204132,369.609528,1.127982,430.534119,321.318085,-1.30158,437.330322,274.531128,-4.332731,435.503754,377.435089,-24.142677,466.155823,327.806641,-23.128935,476.587097,317.025421,-16.248606,483.917664,313.718811,-11.847071,461.480042,404.284912,-24.592764,500.951508,354.640015,-20.096113,495.068024,356.039063,-6.89381,487.571899,363.893311,-0.499532,484.165131,430.281494,-22.643122,520.661499,380.034943,-15.754543,508.310669,383.693237,-2.69752,497.040985,395.227661,2.844241,503.675385,453.991913,-20.188595,529.529236,408.959381,-12.453276,518.003723,406.030548,-2.966056,507.179108,414.793701,1.94831,3
151,'2023/10/21 14:52:58:112',3,414.864075,489.729248,-0.001256,400.518158,429.065002,6.630276,408.859406,373.088623,4.714234,419.217834,326.174347,3.182937,422.32309,282.181824,0.716539,422.33551,378.135956,-17.765602,452.570374,330.735565,-19.161701,468.41687,316.065033,-14.840364,479.876617,308.258545,-11.108522,448.820984,403.302002,-18.927221,488.205109,356.155579,-16.157846,485.197357,355.917938,-4.130018,477.767181,361.529266,2.949112,473.69043,428.008057,-18.070047,511.403442,379.456573,-13.360102,501.737,381.690033,-1.399912,489.989838,391.388794,4.583227,495.837891,450.196869,-16.437016,526.152954,406.822174,-10.592364,518.742859,402.438354,-1.652557,507.969543,409.046997,3.7767,3
152,'2023/10/21 14:52:58:780',3,414.685974,490.107208,-0.001312,400.096649,429.921753,6.683108,407.57312,374.143372,5.187581,418.512482,326.722137,3.902728,422.249969,283.247589,1.878756,424.302246,378.899689,-14.415453,454.612762,330.702606,-15.438289,468.349701,315.457367,-11.051424,478.110138,306.875305,-7.393385,450.393005,402.772339,-15.633388,489.064697,356.811981,-13.569392,485.545929,355.317566,-2.631224,478.202087,358.479828,4.139219,474.386963,426.832092,-15.001259,512.189209,379.259521,-10.806397,502.982971,380.222443,0.344993,491.560394,387.791718,6.150463,495.094391,448.657135,-13.600897,525.87738,405.737823,-8.510273,518.996216,400.5383,-0.380728,508.643463,405.702698,4.625923,3
153,'2023/10/21 14:52:58:781',3,421.120148,489.96283,-0.001296,409.334595,431.528809,4.889634,419.998016,374.761658,-0.337691,433.87149,327.534241,-3.858546,440.790802,282.973175,-7.593143,432.32486,383.448486,-29.798704,463.937653,327.681213,-28.135574,474.101563,318.994537,-19.71467,481.455597,318.904907,-14.889927,457.849213,410.289398,-31.09399,500.43512,354.197479,-25.798674,493.728912,360.689301,-10.494199,485.743317,374.580322,-4.538574,482.361115,434.855286,-29.833878,521.738098,379.360382,-22.166325,508.568054,388.39389,-7.479344,497.546173,406.078583,-2.440472,505.209259,456.786865,-28.258924,531.933899,407.950439,-19.288801,519.06427,409.694397,-8.859047,508.0979,424.328003,-4.601902,3
154,'2023/10/21 14:52:59:391',3,418.067078,491.420654,-0.001247,401.953735,429.202332,5.177806,411.437805,371.908112,2.075141,425.624664,324.563721,0.269316,431.921204,280.631531,-2.050545,430.829529,377.849792,-23.367426,461.851318,324.159393,-24.0249,472.05127,309.267151,-18.248999,479.053558,302.874664,-14.132353,458.164978,402.563873,-23.621304,498.422302,350.268341,-20.190336,493.555542,350.822723,-6.975704,485.981415,358.791992,0.048521,481.90155,426.636414,-21.613466,519.418884,375.098175,-15.941585,507.881714,378.187805,-2.738327,496.394623,389.459991,3.456221,501.640137,448.526184,-18.976625,528.754578,403.598572,-12.177988,517.745667,400.575439,-2.600348,506.299713,409.010956,2.82946,3
155,'2023/10/21 14:52:59:392',3,416.923248,492.725372,-0.00159,413.335876,442.157288,17.689236,413.145386,404.151489,21.629808,423.498138,377.233093,21.244709,434.104126,361.235748,21.007481,396.978973,366.908936,9.788576,435.652466,324.77182,10.388758,455.088013,311.619202,13.430006,464.172424,301.441864,15.174429,406.707581,370.003937,-0.744392,457.938568,321.733124,-2.117751,475.603088,307.049408,0.36677,481.209442,292.257446,1.206101,424.78244,381.085602,-9.914969,472.451752,352.88269,-9.247985,475.920959,381.489624,-4.606235,470.36557,398.221405,-3.28596,448.919739,397.117096,-17.904217,479.978882,376.862244,-15.166407,477.479889,397.7966,-11.287452,468.918701,412.10672,-10.436179,3
156,'2023/10/21 14:52:59:715',3,431.37027,506.724701,-0.00076,442.10022,457.690033,21.099258,438.568695,422.279999,26.814217,439.320038,392.795258,27.009312,442.191711,364.951935,27.533012,388.796722,393.537506,20.821556,416.731445,349.726898,23.944258,429.718781,326.180939,26.057056,438.015106,306.592377,26.954365,384.660065,399.053375,7.861177,439.790955,354.923431,9.028281,453.653564,368.836395,7.679478,451.23999,378.128479,4.690801,392.677643,404.928101,-3.583992,453.782349,369.110046,-0.397922,463.532928,401.991211,2.11339,455.252472,422.398438,0.823421,407.636353,409.437317,-13.685635,454.688995,384.089478,-9.007993,462.661743,406.641144,-5.723766,453.687653,422.026306,-5.98243,3
157,'2023/10/21 14:53:00:038',3,444.455414,506.094055,-0.000518,457.353516,456.051727,20.072454,456.973175,416.892365,24.949112,461.151794,383.130676,25.113092,469.190643,353.680054,24.924112,399.56546,388.162109,17.708591,423.876984,347.163116,20.146919,435.110077,327.183502,20.271336,440.145752,309.726044,19.285702,394.535645,397.714722,5.355385,457.440704,362.46582,7.724325,473.564911,389.038452,7.090251,468.923492,405.728821,3.233953,403.117126,407.272614,-5.639739,467.000397,376.098114,-2.925382,479.793121,410.916046,-1.132468,471.448181,432.096558,-3.525049,417.983734,415.154663,-15.180197,461.424408,384.615723,-10.18646,471.650024,395.325775,-6.755581,463.761688,400.515808,-7.747718,3
158,'2023/10/21 14:53:00:661',3,442.237793,506.893555,-0.000613,460.184479,459.616852,21.468044,461.801025,417.943146,25.413536,466.316467,383.883636,23.662708,471.812225,355.33844,20.653929,398.36853,384.330383,17.852526,427.103607,343.14801,21.23831,439.25415,323.605652,22.921997,444.821381,307.048187,22.932951,392.920593,392.809845,4.170109,457.858978,353.879761,7.191327,473.107513,376.296631,7.934166,467.063354,391.131378,5.018288,402.260864,402.510101,-7.927917,471.254761,366.796844,-3.987165,481.717773,399.947052,-0.131693,469.809265,419.403168,-1.646765,419.519226,412.030579,-18.589314,470.819061,382.966614,-12.713115,480.154602,403.198853,-8.018894,470.007233,416.452148,-8.3781,3
159,'2023/10/21 14:53:00:664',3,442.639954,507.822601,-0.000696,456.252899,460.418427,21.676634,455.384888,421.033539,26.134327,457.594208,387.88678,24.857815,461.200653,361.291473,23.190731,401.293732,385.825348,17.782284,426.802216,342.926605,21.036701,438.610199,323.965118,23.792112,443.262146,309.823639,24.928404,395.244385,390.720032,4.161186,460.391663,352.73233,6.918891,477.2258,370.734589,8.248187,472.20575,383.796722,6.172115,403.211334,399.047821,-7.873273,474.288635,369.925354,-3.991738,486.092804,404.451843,0.117244,475.837646,426.027924,-0.791302,419.413849,408.257965,-18.53718,474.337372,387.137238,-12.877323,484.625244,410.42215,-8.279705,474.731628,426.111572,-8.237946,3
160,'2023/10/21 14:53:01:278',3,440.635193,507.930511,-0.000872,458.720978,463.251617,23.805096,461.16217,422.863312,27.809208,466.724457,390.728973,25.148331,474.187775,363.754456,21.1341,402.300537,383.031189,18.275526,430.226105,339.975983,21.500116,443.760712,320.420624,25.153152,451.009674,306.443542,27.171684,397.773193,387.932434,3.48055,462.600983,345.37735,6.656364,479.080139,358.342285,9.921581,474.939423,368.86734,9.171621,407.445953,396.12326,-9.562626,480.708679,362.429718,-5.040996,491.882996,395.373871,1.40303,480.819855,416.1427,1.70809,425.484802,406.166229,-21.112732,483.227936,382.762177,-13.768511,492.561707,406.693298,-7.390296,481.953796,423.522888,-6.673272,3
161,'2023/10/21 14:53:01:279',3,439.893616,507.166473,-0.000859,456.785248,459.72995,21.403208,458.085358,420.071167,25.332504,461.855103,386.937164,23.779003,466.480133,361.034698,21.905304,404.815826,384.009949,16.732218,431.290924,340.845032,19.002163,441.352631,320.419342,21.023687,445.366333,303.691254,21.655878,398.611725,390.564545,3.237825,467.617188,357.0242,5.143663,480.794403,380.85141,7.033936,473.003143,395.927185,4.960795,406.392853,400.568024,-8.777124,480.72876,374.576874,-5.193682,487.647797,409.407898,-0.070383,473.679382,428.664154,-0.870295,421.765869,412.184662,-19.44747,478.194244,390.929077,-13.563708,486.114838,410.528564,-8.035452,474.568665,421.567535,-7.952758,3
162,'2023/10/21 14:53:01:889',3,431.652252,509.878815,-0.001127,438.813446,467.136322,20.971081,436.999329,429.377502,27.272335,440.296173,399.566803,28.74766,443.043823,378.702179,30.159149,394.425568,390.122559,15.838818,423.247223,347.06955,18.287649,435.421692,328.827087,19.917372,439.697754,311.68985,19.700476,392.208374,395.169617,3.344678,461.027679,363.380005,5.802238,475.502625,389.448364,7.30049,468.479187,404.236877,5.558249,403.277222,404.195251,-7.626458,471.3974,378.633789,-5.715739,482.808014,414.19046,-2.109803,473.51944,435.118896,-2.395528,421.235321,414.092285,-17.030769,467.889191,388.154572,-14.677703,476.957123,403.997681,-11.44643,468.688782,413.41095,-11.735761,3
163,'2023/10/21 14:53:01:891',3,405.443726,500.514282,-0.001233,430.158722,454.331146,13.752022,438.485229,420.752319,13.185281,449.177643,393.656982,8.775171,462.803162,370.747467,4.716295,388.046997,384.423126,2.32819,416.20929,349.02002,-1.762068,429.75708,328.937836,-3.430423,436.478851,312.105927,-5.036928,379.339142,395.415985,-8.170796,440.500122,380.604126,-10.405446,454.372009,401.634216,-8.603078,450.385803,412.594391,-10.603754,381.793915,412.125244,-17.635315,447.960724,406.084839,-18.440092,453.540527,435.830261,-12.294339,440.755219,449.750397,-11.683758,390.644806,430.639404,-26.341125,441.535004,420.36673,-23.946983,449.573486,433.77536,-17.821781,439.91925,438.751221,-16.678457,3
164,'2023/10/21 14:53:02:964',3,391.210022,588.824646,-0.000617,398.554962,541.170349,20.096111,404.216583,500.923279,15.660334,409.507416,469.200562,6.739598,409.53595,443.867767,-0.518822,369.06012,458.980865,-7.142257,437.088593,441.583405,-0.278984,445.179352,462.378784,14.441371,434.734314,474.479126,22.438677,368.124512,472.933411,-22.785564,452.234955,461.440186,-17.199753,451.252167,486.924255,-0.024555,435.333008,495.111481,8.385676,378.318909,492.555145,-36.515041,457.816498,487.005371,-26.857719,452.271759,511.749725,-10.643051,435.538696,519.842896,-4.250694,394.013794,516.156311,-49.689766,452.253906,504.513824,-38.066299,449.364624,518.623413,-25.999123,438.246216,522.68988,-20.588427,3
165,'2023/10/21 14:53:09:330',4,462.502625,429.348724,0.012208,464.237366,451.175629,-34.439308,481.742859,462.919098,-54.609875,491.892517,458.011292,-68.692123,499.017639,448.872833,-82.599464,521.642151,441.180267,-48.791656,509.822205,430.861145,-60.731171,485.210571,429.646149,-58.707561,475.490173,432.066956,-53.368866,522.304871,414.243713,-36.307281,503.478333,404.687347,-53.353355,478.502655,409.742615,-54.414478,472.101868,417.95694,-50.643574,515.327209,395.637054,-25.653097,500.944458,385.842621,-42.922009,479.969299,394.848328,-48.920902,472.864532,405.483643,-48.546753,507.219482,380.619751,-16.661411,502.813721,370.752045,-28.046856,487.855103,378.334717,-31.51981,480.056885,388.252197,-30.707886,4
166,'2023/10/21 14:53:11:154',4,467.730957,359.519226,-0.001485,484.44574,397.066772,-8.653395,504.303497,417.297089,-10.455544,527.622742,415.607513,-11.78883,534.456055,402.608459,-12.621928,541.327209,388.116791,7.717745,566.530029,381.47226,-1.235653,549.822998,381.314819,-4.242248,538.062378,380.348114,-1.123734,541.549133,362.274933,10.475173,561.653198,356.513916,-2.138501,534.122437,360.374023,-8.943815,517.247803,361.967865,-7.142827,537.634094,339.07196,11.200768,557.203735,333.2052,-1.218407,528.569153,340.762482,-8.311745,510.675842,343.446838,-7.55224,530.788513,317.033997,11.706272,552.418152,313.273651,4.275504,534.588318,320.723724,1.635418,517.891052,324.511841,3.323054,4
167,'2023/10/21 14:53:11:500',4,460.85437,385.306549,-0.000442,488.697205,407.059082,-2.267139,513.560669,410.15094,1.857129,539.353149,398.294617,5.492285,547.711243,385.304932,7.64305,534.703125,394.213531,22.937786,564.574768,389.161987,8.320944,544.472107,394.784729,-9.783809,530.220154,395.426514,-15.335245,532.645508,378.359406,22.477417,567.039368,372.038208,8.054399,539.193848,382.458069,-9.72552,519.55658,384.130402,-13.066726,529.042786,361.169006,20.082312,562.329895,353.972992,6.055624,533.588196,366.793274,-7.568376,512.964539,369.408264,-8.529124,523.385803,342.763275,17.962589,549.434509,335.614624,7.449981,533.484741,344.967255,2.422429,516.886658,348.381805,3.93322,4
168,'2023/10/21 14:53:11:811',4,463.05957,383.251617,-0.000211,485.020813,397.380829,-3.349645,510.470276,396.349884,0.371159,535.69928,384.232941,5.240746,545.447937,378.06076,11.802162,539.155334,387.584686,19.225536,567.786987,384.593353,5.783104,548.041748,391.681396,-10.786355,533.598022,394.723419,-17.212366,538.890503,376.299225,18.806034,573.768433,374.126648,4.45969,547.298279,385.317169,-10.566761,527.99646,388.741058,-13.141276,537.212219,364.123657,16.342279,570.252686,361.412872,2.19207,542.925232,374.439301,-9.8573,523.095642,378.541779,-10.6642,533.588684,351.370972,13.798759,558.048889,347.391998,2.113209,544.218872,356.565735,-3.996636,530.174744,360.856171,-4.335309,4
169,'2023/10/21 14:53:12:133',4,465.594055,381.075409,0,492.898224,403.738953,-2.800352,520.483887,408.075745,1.562594,546.163147,393.540039,6.253088,549.79657,380.800964,10.530313,543.900818,392.845093,20.494179,572.731689,392.745544,3.935148,551.593201,398.55191,-15.129351,537.874146,398.682556,-21.241247,542.447876,376.547638,20.003883,575.658386,375.68158,4.428197,547.708679,385.788544,-11.086082,530.086853,387.486145,-12.004982,539.011719,359.128174,17.234165,570.638,356.519806,2.594607,542.190796,369.407532,-8.958699,523.669861,372.280823,-8.401437,533.369202,340.715363,14.368797,557.761658,337.196106,3.179116,542.404663,347.331421,-1.265772,528.2005,351.112854,-0.03424,4
170,'2023/10/21 14:53:12:451',4,466.875488,357.444855,-0.00043,489.067841,387.334747,-13.510159,517.514404,402.7211,-15.757684,539.713135,394.461792,-16.682686,536.965271,380.031708,-17.703136,548.371155,382.688843,1.641283,581.813538,379.696991,-20.323149,560.717285,379.176117,-37.682449,542.677612,376.039673,-39.448669,547.506836,361.202942,5.395819,577.188538,355.334534,-12.652424,548.675415,359.008942,-25.606247,532.93335,358.946503,-24.421263,542.737915,341.19519,6.236095,567.48584,334.110596,-9.105026,539.419128,342.046478,-16.592266,523.956238,343.383026,-13.594354,533.889648,321.217285,5.939959,553.762512,318.876434,-6.160143,535.796692,327.157532,-9.216525,521.467041,328.780304,-6.253664,4
171,'2023/10/21 14:53:12:753',4,466.459686,344.831696,-0.000307,483.101501,379.116394,-5.21819,505.690277,400.319611,-5.489402,525.691284,412.173706,-5.981414,535.680664,416.614441,-7.207574,541.629211,370.055634,6.813554,577.533264,366.375092,-3.098001,556.759094,367.216461,-12.016383,536.678955,367.631775,-13.047295,541.112915,347.339996,8.764796,572.551758,342.652008,-1.078279,544.465515,344.738373,-10.308373,525.753723,345.852386,-11.264565,536.70697,327.077393,9.359107,563.055664,321.504181,1.999846,536.121826,326.656219,-4.316167,518.753418,329.269562,-4.399276,529.330688,307.651917,9.689939,549.731201,303.545502,4.539035,532.830688,309.314819,1.858974,518.209045,312.551361,3.581382,4
172,'2023/10/21 14:53:13:077',4,462.739075,331.291656,-0.001001,476.129517,364.306946,-5.987325,498.754517,386.455292,-7.293949,520.255676,403.8078,-9.424367,532.705872,416.769958,-15.210273,534.009888,352.736786,2.188384,566.786865,344.418152,-6.482663,548.997864,344.986664,-10.180299,534.406555,347.546906,-3.619308,533.30304,331.432129,4.624695,565.215393,322.327393,-4.086403,543.969238,325.777924,-10.779949,530.527344,328.796326,-6.780733,528.436646,311.734161,6.131127,558.175171,302.060669,-1.044632,539.11615,307.548065,-8.764578,524.572815,311.818573,-7.40283,521.663147,292.436981,7.712818,546.609497,283.757874,2.808851,537.015991,288.29425,-0.077892,525.254761,291.876495,3.679583,4
173,'2023/10/21 14:53:13:398',4,454.599335,321.217773,-0.000563,472.286621,353.682739,-13.600646,498.663818,375.513947,-17.620888,521.41864,394.375763,-21.330698,535.34491,419.396423,-27.679707,536.881042,341.725616,-1.061628,560.389221,328.170532,-12.190202,539.222229,325.96225,-15.498529,528.755188,329.543091,-8.94702,534.442322,319.023956,3.573627,558.166443,307.339417,-10.610784,533.511475,310.095093,-18.1796,523.935486,315.584229,-13.779532,529.031982,299.225037,6.253906,550.697632,288.586456,-5.889186,527.543701,294.460297,-13.207558,515.843994,300.26236,-10.592853,522.267822,280.288361,8.310297,540.683411,272.98703,1.000107,526.221313,278.125305,-0.795818,515.440369,280.57547,4.142931,4
174,'2023/10/21 14:53:13:731',4,456.698364,325.077667,-0.000099,474.497925,358.476746,-14.589892,500.434967,382.293976,-19.28035,521.395813,403.915009,-23.644758,531.863586,428.946625,-30.568447,542.669495,348.933136,-4.17639,561.006042,333.647491,-13.987777,538.657349,331.164337,-16.33602,527.930908,336.009033,-9.989891,542.129089,324.925842,1.01581,559.611084,312.851074,-12.057326,533.537659,315.940399,-17.786287,524.480591,322.472656,-12.366509,536.778687,304.069397,4.271748,552.410095,294.200073,-7.054284,527.776001,300.221619,-12.704407,516.164551,306.583801,-9.252264,529.217651,284.822876,6.733706,544.458801,276.576904,0.362283,527.999756,281.650513,-0.333741,516.114563,284.346466,5.187233,4
175,'2023/10/21 14:53:14:050',4,455.47049,323.475067,-0.000019,471.06604,354.095062,-17.213167,497.46347,378.251587,-23.672321,517.231323,400.150452,-29.110291,526.453735,426.345276,-36.862846,542.380188,349.681976,-9.552906,562.980774,334.290802,-20.171824,539.422974,330.183868,-22.728704,527.720703,334.454956,-16.849754,542.641846,326.077423,-3.532589,561.876221,313.343018,-17.074961,534.01239,314.527283,-22.257292,524.87439,320.753967,-16.904232,537.698792,305.443085,0.527768,554.681458,294.832794,-11.019524,528.371399,299.229736,-15.820761,516.883179,304.957092,-12.238991,530.272888,286.22049,3.554449,545.467102,278.476593,-3.350337,527.746582,282.923096,-3.674023,516.134094,284.742188,2.017006,4
176,'2023/10/21 14:53:14:367',4,456.892334,320.044067,-0.00034,473.049805,352.710724,-17.860796,498.106049,378.640289,-26.02899,518.287415,401.039825,-31.88373,529.099792,427.918823,-39.573818,547.781006,349.461761,-15.067089,564.239624,335.063751,-23.180965,541.346497,332.130035,-25.247198,528.897644,338.837799,-20.811817,548.186279,323.903931,-7.430535,563.70752,314.023712,-16.804184,538.496643,315.492279,-20.63518,529.696716,323.042328,-16.709358,543.073792,302.490662,-1.224153,556.73584,295.478546,-9.095058,532.911011,299.387115,-13.372481,521.923279,306.20462,-11.355231,536.53125,283.035187,3.912432,549.429932,278.624878,-0.197744,531.984009,282.644257,-0.47227,519.759949,284.990356,3.208705,4
177,'2023/10/21 14:53:15:043',4,461.625946,320.235138,-0.000436,477.62384,352.127533,-18.276667,501.970276,377.236359,-26.200047,521.172668,399.565033,-31.883135,530.421326,424.506683,-39.194355,550.453857,348.762054,-15.693163,566.512146,336.536346,-25.096952,544.125732,332.822906,-28.012438,532.581421,337.47876,-23.756052,551.657104,324.281281,-8.748474,566.5578,314.843994,-19.166948,541.15741,315.606079,-23.800755,533.4823,321.524231,-20.107214,547.034546,303.320343,-3.333383,560.305298,296.160889,-12.046323,536.319702,299.766724,-16.666887,526.318787,305.555176,-14.630638,539.947449,284.112946,0.904272,552.638306,278.531006,-4.70301,535.13562,282.169739,-5.563334,523.589539,283.978668,-1.939812,4
